Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
6334,Never Let Me Go,Kazuo Ishiguro,"Ishiguro, Kazuo",,"=""""","=""""",2,3.85,Vintage Books ,Paperback,288,2010,2005,2017/05/02,2017/05/02,,,read,,,,1,0
820689,The Handmaid's Tale,Margaret Atwood,"Atwood, Margaret",,"=""""","=""""",3,4.14,Vintage Books,Paperback,324,2007,1985,2017/04/23,2017/04/24,,,read,,,,1,0
22347,"The Invisibles, Volume 1: Say You Want a Revolution",Grant Morrison,"Morrison, Grant",,"=""1563892677""","=""9781563892677""",2,3.95,Vertigo,Paperback,224,1996,1994,2017/03/30,2017/03/30,,,read,,,,1,0
17237910,Bonita Avenue,Peter Buwalda,"Buwalda, Peter",,"=""9023475704""","=""9789023475705""",4,3.74,De Bezige Bij,Paperback,543,2012,2010,2017/03/28,2017/03/28,,,read,,,,1,0
6597651,The Windup Girl,Paolo Bacigalupi,"Bacigalupi, Paolo",,"=""1597801577""","=""9781597801577""",2,3.75,Night Shade Books,Hardcover,359,2009,2009,2017/01/18,2017/01/18,,,read,,,,1,0
9311364,Fight Club,Chuck Palahniuk,"Palahniuk, Chuck",Jos den Bekker,"=""904451007X""","=""9789044510072""",3,4.18,De Geus,Paperback,221,2007,1996,2016/12/27,2016/12/28,,,read,,,,1,0
23165612,Dit kan niet waar zijn. Onder bankiers,Joris Luyendijk,"Luyendijk, Joris",,"=""9045028166""","=""9789045028163""",3,3.84,Uitgeverij Atlas Contact,Paperback,208,2015,2015,2016/12/09,2015/12/24,,,read,,,,1,0
11445571,Beatrice en Vergilius,Yann Martel,"Martel, Yann",Marijke Versluys,"=""9044616234""","=""9789044616231""",4,3.18,Prometheus,Paperback,176,2010,2010,2016/11/29,2016/11/30,,,read,,,,1,0
6535413,The Heart of a Dog,bulgakov-mikhail,"bulgakov-mikhail, bulgakov-mikhail",,"=""0099529947""","=""9780099529941""",3,4.10,Vintage Classic,Paperback,128,2009,1925,2016/11/08,2016/11/08,,,read,,,,1,0
29056083,"Harry Potter and the Cursed Child: Parts One and Two (Harry Potter, #8)",J.K. Rowling,"Rowling, J.K.","Jack Thorne, John Tiffany","=""""","=""""",3,3.48,"Little, Brown",Hardcover,343,2016,2016,2016/10/31,2016/10/31,,,read,,,,1,0
17213109,Brave New World,Aldous Huxley,"Huxley, Aldous",Pauline Moody,"=""""","=""8710371001880""",4,3.99,De Volkskrant,Hardcover,254,2012,1932,2016/10/12,2016/10/12,,,read,,,,1,0
12566385,De wildernis in,Jon Krakauer,"Krakauer, Jon",Aad van der Mijn,"=""9044609408""","=""9789044609400""",5,4.01,Uitgeverij Prometheus Bv Vassallucci,Paperback,284,2008,1996,2016/08/15,2016/08/15,,,read,,,,1,0
123063,Under the Skin,Michel Faber,"Faber, Michel",,"=""1841954802""","=""9781841954806""",2,3.75,Canongate Books Ltd,Paperback,296,2004,2000,2016/07/27,2016/07/06,,,read,,,,1,0
5907,"The Hobbit (The Lord of the Rings, #0)",J.R.R. Tolkien,"Tolkien, J.R.R.","Jemima Catlin, Michael Hague, Douglas A. Anderson","=""""","=""""",4,4.29,Houghton Mifflin,Paperback,366,2002,1937,2016/07/06,2016/07/05,,,read,,,,1,0
6279562,Het diner,Herman Koch,"Koch, Herman",,"=""9041413685""","=""9789041413680""",3,3.21,Anthos,Hardcover,300,2009,2009,2016/05/27,2016/05/27,,,read,,,,1,0
6298297,De eenzaamheid van de priemgetallen,Paolo Giordano,"Giordano, Paolo","Mieke Geuzebroek, Pietha de Voogd","=""902343496X""","=""9789023434962""",3,3.64,Cargo,Paperback,318,2009,2008,2016/05/16,2016/05/16,,,read,,,,1,0
60929,"Dawn (Xenogenesis, #1)",Octavia E. Butler,"Butler, Octavia E.",,"=""0446603775""","=""9780446603775""",4,4.16,Warner Books,Paperback,248,1997,1987,2016/05/04,2016/05/04,,,read,,,,1,0
136251,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",J.K. Rowling,"Rowling, J.K.",,"=""""","=""""",4,4.62,Arthur A. Levine Books,Hardcover,759,2007,2007,2016/04/30,2016/05/01,,,read,,,,1,0
20518872,"The Three-Body Problem (Remembrance of Earth’s Past, #1)",Liu Cixin,"Cixin, Liu","Ken Liu, Cixin Liu","=""""","=""""",3,4.08,Tor Books,Hardcover,472,2014,2006,2016/04/05,2016/02/17,,,read,,,,1,0
1,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",J.K. Rowling,"Rowling, J.K.",,"=""""","=""""",5,4.58,Scholastic Inc,Paperback,652,2006,2005,2016/03/25,2016/03/25,,,read,,,,1,0
2,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""""","=""""",4,4.50,Scholastic Inc.,Paperback,912,2004,2003,2016/03/08,2016/03/08,,,read,,,,1,0
807211,De vliegeraar,Khaled Hosseini,"Hosseini, Khaled",Miebeth van Horn,"=""9023418999""","=""9789023418993""",0,4.35,De Bezige Bij,Paperback,352,2007,2003,,2016/02/23,to-read,to-read (#6),to-read,,,,0,0
11588,"The Shining (The Shining, #1)",Stephen         King,"King, Stephen",,"=""0450040186""","=""9780450040184""",0,4.27,New English Library (Hodder & Stoughton) ,Paperback,497,1980,1977,,2016/02/17,to-read,to-read (#5),to-read,,,,0,0
5107,The Catcher in the Rye,J.D. Salinger,"Salinger, J.D.",,"=""0316769177""","=""9780316769174""",0,3.80,Back Bay Books,Paperback,277,2001,1951,,2016/02/17,to-read,to-read (#4),to-read,,,,0,0
2657,To Kill a Mockingbird,Harper Lee,"Lee, Harper",,"=""""","=""""",0,4.26,Harper Perennial Modern Classics ,Paperback,323,2006,1960,,2016/02/17,to-read,to-read (#3),to-read,,,,0,0
2767052,"The Hunger Games (The Hunger Games, #1)",Suzanne Collins,"Collins, Suzanne",,"=""0439023483""","=""9780439023481""",4,4.34,Scholastic Press,Hardcover,374,2008,2008,2016/02/17,2014/11/16,,,read,,,,1,0
28877,"Red Dragon (Hannibal Lecter, #1)",Thomas  Harris,"Harris, Thomas",,"=""""","=""""",0,4.06,Dutton,Hardcover,454,2000,1981,,2016/02/15,to-read,to-read (#2),to-read,,,,0,0
16085011,Fahrenheit 451,Ray Bradbury,"Bradbury, Ray",,"=""1451690312""","=""9781451690316""",3,3.96,Simon and Schuster,Mass Market Paperback,158,2012,1953,2016/02/15,2016/01/08,,,read,,,,1,0
6,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",J.K. Rowling,"Rowling, J.K.","Jim Kay, Mary GrandPré","=""""","=""""",5,4.57,Scholastic,Paperback,734,2002,2000,2016/02/05,2016/02/05,,,read,,,,1,0
5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""043965548X""","=""9780439655484""",5,4.58,Scholastic Inc.,Mass Market Paperback,435,2004,1999,2016/02/01,2016/02/01,,,read,,,,1,0
15881,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""""","=""""",4,4.43,Arthur A. Levine Books,Hardcover,352,1999,1998,2016/01/24,2016/01/27,,,read,,,,1,0
3,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",J.K. Rowling,"Rowling, J.K.",,"=""""","=""""",5,4.47,Scholastic Inc,Hardcover,309,2003,1997,2016/01/17,2016/01/17,,,read,,,,1,0
7613,Animal Farm,George Orwell,"Orwell, George","Boris Grabnar, Τζωρτζ Όργουελ, José Manuel Moreno Cidoncha, Pau Masiques, Peter Škerl, Κυριάκος Ντελόπουλος, Николай Николов, Celâl Üster, Celâl Üstüner, Αύγουστος Κορτώ, Chris Mould","=""""","=""""",4,3.99,Plume,Paperback,129,2003,1945,2016/01/13,2016/01/07,,,read,,,,1,0
19030933,IJstijd,Maartje Wortel,"Wortel, Maartje",,"=""9023485416""","=""9789023485414""",3,3.32,De Bezige Bij,Paperback,238,2014,2014,2016/01/11,2016/01/10,,,read,,,,1,0
581720,The Passion of New Eve,Angela Carter,"Carter, Angela",,"=""0860683419""","=""9780860683414""",1,3.67,Virago,Paperback,187,1992,1977,2015/12/23,2015/12/15,,,read,,,,1,0
1029082,De donkere kamer van Damokles,Willem Frederik Hermans,"Hermans, Willem Frederik",,"=""9028204652""","=""9789028204652""",3,3.80,Van Oorschot,Hardcover,335,1990,1958,2015/11/20,2015/11/20,,,read,,,,1,0
11291588,Ik lieg de waarheid: de beste Kronkels,Simon Carmiggelt,"Carmiggelt, Simon",Sylvia Witteman,"=""9041740562""","=""9789041740564""",3,4.07,Rainbow,Hardcover,318,2007,,2015/11/11,2015/11/10,,,read,,,,1,0
11,"The Hitchhiker’s Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",Douglas Adams,"Adams, Douglas",,"=""""","=""""",3,4.23,Del Rey Books,Mass Market Paperback,216,2005,1979,2015/11/05,2015/11/05,,,read,,,,1,0
21043996,The Circle,Dave Eggers,"Eggers, Dave",,"=""0241970377""","=""9780241970379""",3,3.43,Penguin,Mass Market Paperback,491,2014,2013,2015/08/26,2015/08/25,,,read,,,,1,0
5470,1984,George Orwell,"Orwell, George",,"=""""","=""""",5,4.19,New American Library,Mass Market Paperback,328,1950,1949,2015/08/14,2015/08/14,,,read,,,,1,0
6440732,De Prooi: Blinde trots breekt ABN Amro,Jeroen Smit,"Smit, Jeroen",,"=""904461312X""","=""9789044613124""",2,3.76,Prometheus,Paperback,448,2009,2008,2015/06/27,2014/11/16,,,read,,,,1,0
17214,Starship Troopers,Robert A. Heinlein,"Heinlein, Robert A.",,"=""""","=""""",3,4.01,Ace Books,Mass Market Paperback,264,1987,1959,2015/06/09,2015/06/09,,,read,,,,1,0
5131614,Extreem luid en ongelooflijk dichtbij,Jonathan Safran Foer,"Foer, Jonathan Safran","Gerda Baardman, Tjadine Stheeman","=""9076341559""","=""9789076341552""",3,3.97,Anthos,Paperback,375,2008,2005,2015/05/01,2015/05/01,,,read,,,,1,0
516036,Do Androids Dream of Electric Sheep?,Philip K. Dick,"Dick, Philip K.",,"=""0345350472""","=""9780345350473""",3,4.09,Del Rey,Paperback,265,2007,1968,2015/01/19,2015/01/19,,,read,,,,1,0
9969571,"Ready Player One (Ready Player One, #1)",Ernest Cline,"Cline, Ernest",,"=""030788743X""","=""9780307887436""",4,4.23,Crown Publishers,Hardcover,374,2011,2011,2014/11/11,2014/11/10,,,read,,,,1,0
14622324,Gijp,Michel van Egmond,"Egmond, Michel van",,"=""9071359476""","=""9789071359477""",2,3.38,Uitgeverij de Buitenspelers,Paperback,325,2012,2012,2014/08/21,2014/11/10,,,read,,,,1,0
11297,Norwegian Wood,Haruki Murakami,"Murakami, Haruki",Jay Rubin,"=""0375704027""","=""9780375704024""",5,4.01,Vintage Books,Paperback,296,2000,1987,2014/08/14,2014/08/14,,,read,,,,1,0
10959,Sophie’s World,Jostein Gaarder,"Gaarder, Jostein",Paulette Møller,"=""1857993284""","=""9781857993288""",5,3.96,Phoenix,Paperback,403,1995,1991,2014/01/18,2014/03/13,,,read,,,,1,0
19084385,De kleurloze Tsukuru Tazaki en zijn pelgrimsjaren,Haruki Murakami,"Murakami, Haruki",Jacques Westerhoven,"=""9025442072""","=""9789025442071""",3,3.87,Atlas Contact,Paperback,364,2014,2013,2014/02/07,2014/03/13,,,read,,,,1,0
256566,Everything is Illuminated,Jonathan Safran Foer,"Foer, Jonathan Safran",,"=""0060529709""","=""9780060529703""",3,3.89,Harper Perennial,Paperback,276,2003,2002,2014/08/02,2014/08/08,,,read,,,,1,0
